cas,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
108758,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108770,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
108781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108792,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108801167,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
108805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1088115,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
108827,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108838,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108846588,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108849,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
108850,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1088568,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108861,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
108872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108878188,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
108883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108894,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108907,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
108918,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108930,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108941,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108952449,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108952687,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
108974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108975844,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108989862,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
109013,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1090137,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
109024,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109038677,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
109046,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109057,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109068,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109079,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109080,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109086751,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
109086773,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
109091,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109105433,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109119917,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109153244,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109157315,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
109159,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109160,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109193,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109206,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109216468,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109216479,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109217,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109220851,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
109227125,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1092462,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
109251,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109281336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109281347,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109308,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109319,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1093589,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109364694,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109364707,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109386,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109392907,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
109422,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109425981,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109433,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109444,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109444328,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
109445774,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109466,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1094855,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
109499,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109502,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
109511037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109524,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
109535,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109557,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109562392,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
109568,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
109579,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1095905,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
109591,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109593911,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
109604,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
109615,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
109637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109643290,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
109648,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109659,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109671,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109682,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109684948,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
109684959,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
109693,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109739,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109740,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109751,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109762,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109773,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109784,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
109795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109799657,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
109808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109812637,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
109818373,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
109819,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109820,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109831,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
109842,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
109844000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098459,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109853,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1098608,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109864,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109875,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109897,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109919268,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
109922,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109932970,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109933,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109944,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109966,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109967137,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109988,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110013893,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
110014567,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110024925,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110024947,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110032,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110127076,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
110134,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110150566,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
110156,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110167,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110178,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110190,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110194188,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
110203,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110214,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110252318,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
110252330,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
110269,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110270,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110273477,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
11028425,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11029064,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110292,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110299871,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
110338,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110361,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110374828,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
110376813,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110383,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110394,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110407,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110418,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110429,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110430,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110438432,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110441,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110452,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110474,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110491719,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1104934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110496,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110501547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110501558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110501569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110501592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110521,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110532,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110565,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110576,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110587,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110598,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110601,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110623,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11062774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110645,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11065400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110656,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110678,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110689,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110703,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110714,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110725,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110736,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110747,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110758,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
110769,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1107693,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
110770,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11077126,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110790313,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110805,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
110816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110838,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110850,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110872,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110883,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110894,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110918,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110930,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110941,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110944984,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
110952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110963,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11096336,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11096881,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
110974,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110985,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
110996,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
111013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111024,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111035,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
111068,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111104,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111115,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111126,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
111137,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111148,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111154995,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111159,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111160,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111171,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1111746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111780,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111193,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
111206,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1112067,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111217,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1112352,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111240,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111251,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1112556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111262,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111273,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112783,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11128248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111284,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112943,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111295,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1113026,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1113128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111319,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111320,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1113220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111342,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111353,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1113639,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1113742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111375,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111397,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111411,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
111422,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
111433,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111443880,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111444,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1114518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111455,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
111456849,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
111456850,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
111466,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1114712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111472549,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111473177,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1114767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111477,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1114927,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1115011,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
111502,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1115088,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115113,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1115157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111530508,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1115306,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
111557,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1115908,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1116014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111604,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
111615,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111626,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111637,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1116401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111648,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
111652290,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
111659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111660,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111671,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111682,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1116901,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111693,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111706,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111717,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1117197,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111722033,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111722055,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111722077,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111722099,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111722113,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
111722135,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1117313,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111740,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111751,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1117528,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1117551,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1117595,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1117608,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1117619,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111762,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1117653,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1117711,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
111773,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1117777,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1117799,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111784,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117868,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111795,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1117971,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1118009,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1118021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111808,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1118098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118123,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1118156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111819,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
